TIMESTAMP,TCLW,TCIW,SP,RH,TCC,U10,V10,T,SSRD,STRD,TSR,TP,TARGETVAR
2012-04-03 07:00:00,0.000111,0.006619,94569.375000,91.512985,0.976410,0.687250,-0.374118,283.804199,20.477778,305.573333,33.242222,0.000000,0.015000
2012-04-03 08:00:00,0.014778,0.056271,94632.750000,81.695084,0.937856,1.196356,-0.148162,287.221680,178.108611,319.800000,226.872778,0.000102,0.086282
2012-04-03 09:00:00,0.088577,0.069569,94631.312500,75.529312,0.815002,0.578382,-0.187962,289.582275,293.429722,339.306667,385.858611,0.000182,0.315256
2012-04-03 10:00:00,0.006485,0.003723,94624.625000,73.051941,0.205688,0.025250,-0.782901,290.285156,224.395833,356.244444,353.722778,0.000335,0.514551
2012-04-03 11:00:00,0.090919,0.004616,94711.437500,63.741364,0.410126,0.304482,-0.324355,292.126465,310.780278,370.160278,460.693611,0.000000,0.734615
2012-04-03 12:00:00,0.018543,0.000551,94638.312500,61.387207,0.029388,0.283238,-0.777376,293.629639,528.397778,375.682778,661.248333,0.000000,0.675256
2012-04-03 13:00:00,0.003380,0.000016,94553.000000,56.486938,0.020172,0.474200,-1.141390,295.256103,713.243611,357.711389,801.710833,0.000000,0.618910
2012-04-03 14:00:00,0.009621,0.000976,94501.000000,53.474503,0.630585,0.832374,-1.779152,296.464356,715.076667,348.195833,802.943056,0.000000,0.514167
2012-04-03 15:00:00,0.019655,0.000321,94455.250000,52.380081,0.120308,1.060286,-2.266140,296.883057,547.757500,359.950000,637.108333,0.000000,0.436474
2012-04-03 16:00:00,0.011551,0.000240,94454.500000,52.419907,0.077106,1.375251,-2.521197,296.757324,394.543611,354.658056,479.395833,0.000000,0.248397
2012-04-03 17:00:00,0.004473,0.002070,94458.500000,57.110886,0.541370,0.853564,-1.814124,295.533691,208.365278,348.491667,271.035000,0.000000,0.072051
2012-04-03 18:00:00,0.001289,0.001699,94496.812500,64.276535,0.506477,1.117511,-1.871747,291.881836,39.719722,333.105833,66.889167,0.000000,0.012628
2012-04-03 19:00:00,0.000507,0.000016,94558.000000,69.690384,0.014355,1.629551,-1.718268,290.194580,0.000000,337.056944,0.000000,0.000000,0.000128
2012-04-03 20:00:00,0.000286,0.000000,94601.312500,73.785263,0.000000,1.946388,-1.375207,289.246582,0.000000,328.758056,0.000000,0.000000,0.000000
2012-04-03 21:00:00,0.000088,0.000000,94618.625000,78.552673,0.013397,1.356401,-0.374372,290.160889,0.000000,327.315000,0.000000,0.000000,0.000000
2012-04-03 22:00:00,0.000179,0.000219,94629.125000,82.169708,0.261322,0.164656,0.213219,289.385742,0.000000,326.509444,0.000000,0.000000,0.000000
2012-04-03 23:00:00,0.000391,0.001096,94615.812500,84.653717,0.846954,-0.370965,0.652084,288.187500,0.000000,326.990833,0.000000,0.000000,0.000000
2012-04-04 00:00:00,0.001585,0.001210,94596.687500,87.646957,0.754593,-0.744955,0.975700,286.770996,0.000000,325.831667,0.000000,0.000000,0.000000
2012-04-04 01:00:00,0.001675,0.000206,94572.562500,88.605743,0.484634,-0.710966,1.175792,286.362305,0.000000,323.875556,0.000000,0.000000,0.000000
2012-04-04 02:00:00,0.001040,0.000116,94561.500000,89.329651,0.240021,-0.627004,1.231590,286.211914,0.000000,327.026667,0.000000,0.000000,0.000000
2012-04-04 03:00:00,0.000446,0.000039,94540.312500,89.598694,0.061554,-0.566163,1.182979,285.975342,0.000000,319.080000,0.000000,0.000000,0.000000
2012-04-04 04:00:00,0.000975,0.000000,94541.562500,89.665649,0.019714,-0.841595,1.268485,285.248291,0.000000,318.120000,0.000000,0.000000,0.000000
2012-04-04 05:00:00,0.004112,0.000000,94596.625000,89.571838,0.068726,-1.345306,1.635281,284.627930,0.000000,316.191111,0.000000,0.000000,0.000000
2012-04-04 06:00:00,0.010818,0.000006,94638.875000,88.291840,0.225983,-1.129435,1.474435,285.180420,0.000000,326.955556,0.000000,0.000000,0.000000
2012-04-04 07:00:00,0.014381,0.000110,94693.250000,86.527557,0.540039,-0.956645,1.390478,286.348389,17.156667,322.333333,33.291111,0.000000,0.016731
2012-04-04 08:00:00,0.015799,0.000138,94739.500000,79.654022,0.209839,-1.258417,1.512769,289.486572,182.114444,346.231111,237.278889,0.000000,0.213654
2012-04-04 09:00:00,0.017447,0.000167,94767.437500,73.377304,0.310333,-1.547786,0.818566,292.149658,370.399722,359.595556,446.470278,0.000000,0.565385
2012-04-04 10:00:00,0.015972,0.000161,94768.562500,68.806412,0.306854,-1.731228,-0.165065,294.003418,508.612778,364.315556,603.897778,0.000000,0.708782
2012-04-04 11:00:00,0.012852,0.000061,94739.562500,68.207489,0.505829,-2.060940,-0.942290,294.944824,641.159722,363.824444,740.054167,0.000000,0.754103
2012-04-04 12:00:00,0.053970,0.000077,94668.750000,63.233841,0.658722,-1.492096,-2.201024,296.208984,732.955278,378.448333,835.258333,0.000000,0.745897
2012-04-04 13:00:00,0.106140,0.000022,94615.562500,59.045197,0.638214,-0.417736,-2.744016,296.854736,690.820833,364.609444,805.653889,0.000171,0.682756
2012-04-04 14:00:00,0.068321,0.000000,94575.937500,57.850265,0.495758,-0.119230,-2.499528,296.778809,458.661389,384.683333,598.318611,0.000020,0.521026
2012-04-04 15:00:00,0.077927,0.000000,94571.062500,57.437881,0.508820,-0.331121,-2.033521,296.875000,430.464722,385.943889,550.631667,0.000037,0.338462
2012-04-04 16:00:00,0.087532,0.000000,94606.250000,60.910538,0.534576,-1.089712,-1.715860,296.320801,281.053333,384.676111,390.371389,0.000074,0.209936
2012-04-04 17:00:00,0.043709,0.000000,94649.375000,68.155426,0.343765,-2.120663,-1.250067,295.261231,183.915278,366.001111,252.087222,0.000012,0.048590
2012-04-04 18:00:00,0.019562,0.000000,94697.937500,74.810196,0.194550,-2.506885,-0.952100,293.031494,25.688056,352.617778,54.121111,0.000002,0.014423
2012-04-04 19:00:00,0.014076,0.000000,94759.375000,78.232864,0.118179,-2.666512,-0.791672,291.902100,0.000000,350.650000,0.000000,0.000000,0.000064
2012-04-04 20:00:00,0.006422,0.000000,94842.687500,81.707626,0.182648,-2.406464,-0.427890,290.904053,0.000000,344.124444,0.000000,0.000002,0.000000
2012-04-04 21:00:00,0.003378,0.000000,94878.750000,86.109772,0.057831,-1.854643,0.161748,289.780029,0.000000,339.816111,0.000000,0.000000,0.000000
2012-04-04 22:00:00,0.002550,0.000000,94915.625000,89.259567,0.076721,-1.694310,1.046179,288.473633,0.000000,333.797778,0.000000,0.000000,0.000000
2012-04-04 23:00:00,0.002476,0.000000,94899.312500,92.259094,0.093658,-0.997034,1.563720,288.016846,0.000000,338.758333,0.000000,0.000000,0.000000
2012-04-05 00:00:00,0.001446,0.000000,94877.062500,94.637482,0.098282,-0.880582,1.740345,287.234619,0.000000,326.742222,0.000000,0.000000,0.000000
2012-04-05 01:00:00,0.001074,0.000000,94865.875000,95.725327,0.082489,-1.008527,1.627789,286.780273,0.000000,324.893333,0.000000,0.000000,0.000000
2012-04-05 02:00:00,0.000912,0.000000,94844.125000,96.950195,0.052643,-1.074121,1.613736,286.353027,0.000000,322.022222,0.000000,0.000000,0.000000
2012-04-05 03:00:00,0.001751,0.000000,94828.687500,97.827652,0.103973,-1.045579,1.592357,286.065918,0.000000,321.320000,0.000000,0.000000,0.000000
2012-04-05 04:00:00,0.006561,0.000000,94848.375000,98.557404,0.336365,-0.995845,1.530292,285.892334,0.000000,323.466667,0.000000,0.000001,0.000000
2012-04-05 05:00:00,0.022408,0.000000,94900.312500,99.416275,0.982117,-0.884968,1.195949,286.314453,0.000000,339.440000,0.000000,0.000006,0.000000
2012-04-05 06:00:00,0.039143,0.000000,94951.187500,99.610840,1.000000,-0.823867,1.079847,286.580566,0.000000,350.457778,0.000000,0.000006,0.000000
2012-04-05 07:00:00,0.048977,0.000000,94990.375000,98.850449,1.000000,-1.112315,1.445385,287.477783,13.249722,368.551111,29.889444,0.000012,0.001346
2012-04-05 08:00:00,0.025644,0.000000,95050.125000,90.846344,0.940002,-1.480526,1.454460,289.019287,114.453056,373.515556,184.319444,0.000011,0.018397
2012-04-05 09:00:00,0.013049,0.000000,95084.375000,85.205811,0.813080,-1.542252,0.878117,290.698731,259.850278,383.280000,361.814722,0.000001,0.050641
2012-04-05 10:00:00,0.001778,0.000000,95082.625000,80.232468,0.426773,-1.356940,0.396690,292.599609,474.130000,370.626667,576.377778,0.000000,0.065833
2012-04-05 11:00:00,0.060867,0.000000,95052.812500,70.632446,0.890717,-1.270461,-0.842894,294.720215,562.539444,381.215833,673.710833,0.000000,0.114808
2012-04-05 12:00:00,0.169647,0.000000,94967.500000,64.941132,0.975891,-0.369401,-1.674007,296.190674,623.450833,386.702500,742.988611,0.000342,0.143910
2012-04-05 13:00:00,0.095085,0.000000,94903.125000,63.524689,0.672852,-0.486637,-1.194734,296.019775,337.625833,395.880278,518.115556,0.000007,0.291667
2012-04-05 14:00:00,0.032864,0.000000,94851.000000,61.865036,0.414886,-0.842734,-0.715948,296.463867,406.823611,408.077778,559.917500,0.000012,0.530577
2012-04-05 15:00:00,0.035817,0.000000,94812.437500,59.622238,0.242371,-0.986803,-0.642159,296.803955,420.901111,391.313333,540.999444,0.000009,0.434744
2012-04-05 16:00:00,0.037247,0.000000,94827.500000,58.773499,0.360107,-1.225887,-1.052644,296.707764,316.932778,369.475000,411.210833,0.000001,0.194487
2012-04-05 17:00:00,0.028202,0.000000,94863.187500,62.031830,0.298996,-1.168459,-1.226394,295.851074,172.978056,371.459167,239.110278,0.000000,0.057179
2012-04-05 18:00:00,0.012613,0.000000,94891.937500,67.903259,0.186707,-1.388213,-1.463539,293.083496,31.092778,353.831667,58.328333,0.000000,0.012564
2012-04-05 19:00:00,0.004990,0.000000,94964.687500,70.869797,0.053314,-1.801319,-1.140231,292.133301,0.000000,354.946389,0.000000,0.000000,0.000064
2012-04-05 20:00:00,0.007601,0.000000,95043.937500,73.946732,0.046112,-2.277619,-0.392104,291.140137,0.000000,339.881944,0.000000,0.000000,0.000000
2012-04-05 21:00:00,0.009542,0.000000,95076.187500,79.427216,0.138580,-2.343209,-0.060689,290.298096,0.000000,338.315556,0.000000,0.000003,0.000000
2012-04-05 22:00:00,0.007975,0.000000,95102.187500,84.038467,0.153214,-1.854221,0.230442,289.350342,0.000000,337.116944,0.000000,0.000001,0.000000
2012-04-05 23:00:00,0.006185,0.000000,95069.125000,87.415649,0.089691,-1.450205,0.814248,288.293701,0.000000,332.988056,0.000000,0.000000,0.000000
2012-04-06 00:00:00,0.006626,0.000000,95051.437500,90.327805,0.078827,-1.293736,1.136377,287.598877,0.000000,327.435556,0.000000,0.000001,0.000000
2012-04-06 01:00:00,0.006382,0.000000,95032.187500,92.244324,0.151886,-1.167197,0.952668,287.625244,0.000000,337.355556,0.000000,0.000001,0.000000
2012-04-06 02:00:00,0.004622,0.000000,94997.000000,93.600449,0.135559,-1.218704,1.066754,287.006592,0.000000,328.426667,0.000000,0.000000,0.000000
2012-04-06 03:00:00,0.006456,0.000000,94966.375000,94.317093,0.152649,-1.047846,1.185035,286.636475,0.000000,330.515556,0.000000,0.000001,0.000000
2012-04-06 04:00:00,0.009487,0.000000,94968.125000,95.210236,0.186615,-1.013585,1.261164,286.186523,0.000000,326.528889,0.000000,0.000002,0.000000
2012-04-06 05:00:00,0.011852,0.000000,94996.062500,95.554916,0.194366,-0.952600,1.193256,286.213379,0.000000,333.742222,0.000000,0.000003,0.000000
2012-04-06 06:00:00,0.012638,0.000000,95025.000000,95.664642,0.270050,-1.003708,1.385774,285.628418,0.000000,323.231111,0.000000,0.000003,0.000000
2012-04-06 07:00:00,0.011518,0.000000,95018.312500,95.606522,0.210449,-0.711615,1.103033,286.729004,17.668889,326.795556,32.531111,0.000003,0.015897
2012-04-06 08:00:00,0.003065,0.000000,95030.812500,87.844299,0.236496,-1.269031,0.735165,288.820312,176.028889,334.600000,230.966944,0.000002,0.196154
2012-04-06 09:00:00,0.002171,0.000000,95024.625000,81.168289,0.134018,-1.131652,-0.104238,290.652832,378.233889,334.728889,450.232778,0.000001,0.573718
2012-04-06 10:00:00,0.001787,0.000000,94983.000000,76.796646,0.041412,-1.092359,-0.636348,292.047852,504.985833,341.137778,597.851389,0.000000,0.665962
2012-04-06 11:00:00,0.001884,0.000000,94917.062500,72.107788,0.033630,-0.530203,-1.497365,294.006348,678.188333,346.873056,762.724167,0.000000,0.765705
2012-04-06 12:00:00,0.011534,0.000000,94830.937500,67.747971,0.117889,0.347594,-2.276398,295.450195,745.978333,354.986389,834.185833,0.000000,0.685769
2012-04-06 13:00:00,0.111858,0.000328,94739.687500,63.417877,0.452759,1.775917,-2.699771,296.327881,664.467500,373.425278,773.108611,0.000084,0.592051
2012-04-06 14:00:00,0.103550,0.005903,94672.875000,61.137497,1.000000,2.369631,-2.508482,296.500000,465.871111,379.998333,594.710833,0.000068,0.570256
2012-04-06 15:00:00,0.074654,0.004585,94610.000000,60.530594,0.987396,2.191403,-2.405546,296.223144,289.102778,373.497778,416.789167,0.000009,0.401154
2012-04-06 16:00:00,0.047246,0.002924,94591.062500,59.357437,0.941725,2.275778,-2.539503,296.470215,314.473333,391.855833,399.381944,0.000034,0.211410
2012-04-06 17:00:00,0.031680,0.001906,94574.812500,63.443130,0.888637,1.371965,-1.804436,295.297119,148.179722,353.208056,212.552778,0.000001,0.073846
2012-04-06 18:00:00,0.024820,0.002026,94605.812500,67.365540,0.968627,1.414551,-1.694457,293.520752,30.026667,360.700556,52.173056,0.000000,0.017372
2012-04-06 19:00:00,0.002950,0.003052,94617.125000,70.788025,0.891421,1.297770,-1.700605,292.589356,0.000000,360.930278,0.000000,0.000000,0.000064
2012-04-06 20:00:00,0.002277,0.003618,94615.250000,73.899902,0.999031,1.162964,-1.870577,291.373779,0.000000,340.175000,0.000000,0.000000,0.000000
2012-04-06 21:00:00,0.000923,0.009583,94584.437500,74.999695,1.000000,0.910897,-2.242651,290.909424,0.000000,336.928889,0.033056,0.000000,0.000000
2012-04-06 22:00:00,0.000698,0.009274,94525.875000,74.616516,0.994219,0.967317,-2.666030,290.889893,0.000000,338.270556,0.000000,0.000000,0.000000
2012-04-06 23:00:00,0.004341,0.009453,94478.500000,74.106247,0.617781,1.407345,-2.704147,290.742188,0.000000,336.471111,0.000000,0.000000,0.000000
2012-04-07 00:00:00,0.022224,0.007099,94441.687500,73.832779,0.753985,2.128288,-2.427666,290.655518,0.000000,338.838889,0.000000,0.000000,0.000000
2012-04-07 01:00:00,0.007812,0.011562,94409.000000,72.846756,0.824642,2.799093,-2.388338,290.929443,0.000000,352.320000,0.000000,0.000000,0.000000
2012-04-07 02:00:00,0.003036,0.002880,94412.750000,73.239685,0.343080,3.923478,-1.819106,290.774902,0.000000,342.155556,0.000000,0.000000,0.000000
2012-04-07 03:00:00,0.000000,0.002268,94417.437500,77.681320,0.383270,4.132421,-0.199350,289.849121,0.000000,327.768889,0.000000,0.000000,0.000000
2012-04-07 04:00:00,0.000000,0.001240,94450.375000,73.777237,0.352753,3.394238,0.282261,288.764893,0.000000,319.222222,0.000000,0.000000,0.000000
2012-04-07 05:00:00,0.000000,0.000000,94491.562500,63.909683,0.000000,2.638451,-0.437297,287.485840,0.000000,308.342222,0.000000,0.000000,0.000000
2012-04-07 06:00:00,0.000000,0.000000,94569.875000,56.762909,0.000000,2.842996,-0.634771,286.160889,0.000000,287.373333,0.000000,0.000000,0.000000
2012-04-07 07:00:00,0.000000,0.000000,94660.437500,58.248383,0.000000,2.334517,-0.585646,284.916260,19.243056,257.222222,30.019167,0.000000,0.012500
2012-04-07 08:00:00,0.000000,0.000000,94743.250000,58.809540,0.000000,2.046389,-0.634779,286.766113,201.296111,264.884444,227.290833,0.000000,0.248333
2012-04-07 09:00:00,0.000000,0.000000,94793.562500,51.726669,0.000000,0.984120,-0.440719,288.375244,415.130556,270.520000,441.812778,0.000000,0.646667
2012-04-07 10:00:00,0.000000,0.000000,94791.687500,47.131500,0.000000,0.373239,-0.864029,289.927734,598.998333,278.031111,623.080000,0.000000,0.780256
2012-04-07 11:00:00,0.000000,0.000000,94757.500000,46.742325,0.000000,2.197602,-1.310306,291.659424,730.487222,287.264965,755.634167,0.000000,0.829423
2012-04-07 12:00:00,0.000000,0.000000,94714.000000,41.567184,0.000000,2.084272,-1.605902,292.822022,800.418611,292.869201,827.874444,0.000000,0.813590
2012-04-07 13:00:00,0.000000,0.000000,94672.437500,38.194229,0.000000,2.004966,-1.804683,293.593506,803.802222,295.665556,834.244722,0.000000,0.758077
2012-04-07 14:00:00,0.000000,0.000000,94645.687500,36.879120,0.000000,1.831565,-2.119558,293.966309,739.342500,296.860278,774.405833,0.000000,0.641538
2012-04-07 15:00:00,0.000000,0.000000,94662.000000,37.341019,0.000000,2.420877,-2.739508,293.679199,612.125556,295.708333,652.735278,0.000000,0.472500
2012-04-07 16:00:00,0.000000,0.000000,94694.562500,39.190781,0.000000,2.354397,-2.389271,292.791016,434.490833,292.812222,478.485556,0.000000,0.248782
2012-04-07 17:00:00,0.000000,0.000000,94754.062500,43.737823,0.000000,1.291650,-1.978932,291.229248,227.279722,285.136667,266.735556,0.000000,0.056218
2012-04-07 18:00:00,0.000000,0.000000,94826.875000,49.442047,0.000000,1.088054,-1.986083,288.018066,33.208611,274.180000,53.192778,0.000000,0.009167
2012-04-07 19:00:00,0.000000,0.000000,94895.812500,54.084930,0.000000,0.656003,-1.890786,286.053223,0.000000,274.155833,0.000000,0.000000,0.000064
2012-04-07 20:00:00,0.000000,0.000000,94970.437500,59.539886,0.000000,-0.581911,-1.733222,284.527832,0.000000,272.263611,0.000000,0.000000,0.000000
2012-04-07 21:00:00,0.000084,0.000000,95030.000000,65.599686,0.000000,-1.831730,-1.113747,283.862305,0.000000,272.394722,0.111944,0.000000,0.000000
2012-04-07 22:00:00,0.001339,0.000000,95059.000000,72.814423,0.003357,-2.378716,-0.494407,283.729248,0.000000,273.367222,0.000000,0.000000,0.000000
2012-04-07 23:00:00,0.003731,0.000000,95059.812500,79.465378,0.038513,-2.144876,-0.393280,283.414551,0.000000,275.194444,0.000000,0.000000,0.000000
2012-04-08 00:00:00,0.020149,0.002949,95044.562500,82.620193,0.905548,-2.035800,-0.087439,282.706299,0.000000,274.844444,0.000000,0.000000,0.000000
2012-04-08 01:00:00,0.039192,0.006059,95036.625000,82.768295,0.773346,-1.892836,0.213271,282.712402,0.000000,286.790278,0.000000,0.000000,0.000000
2012-04-08 02:00:00,0.044235,0.000517,95005.437500,82.395767,0.525879,-1.644646,-0.005056,283.377685,0.000000,310.663611,0.000000,0.000000,0.000000
2012-04-08 03:00:00,0.040924,0.000055,94960.625000,82.219574,0.555603,-1.546147,-0.351886,283.545898,0.000000,313.681944,0.000000,0.000000,0.000000
2012-04-08 04:00:00,0.043930,0.000614,94930.875000,82.563690,0.599701,-1.477898,-0.531654,283.889404,0.000000,324.746667,0.000000,0.000000,0.000000
2012-04-08 05:00:00,0.047020,0.005194,94906.812500,82.971817,0.907104,-1.268211,-0.634124,283.975098,0.000000,326.604444,0.000000,0.000062,0.000000
2012-04-08 06:00:00,0.046181,0.002337,94902.062500,84.053757,0.697754,-1.183460,-0.648685,284.172119,0.000000,333.786667,0.000000,0.000011,0.000000
2012-04-08 07:00:00,0.045734,0.002963,94894.875000,85.962891,0.773263,-1.019071,-0.681803,284.121094,13.061111,304.902222,24.633056,0.000009,0.009167
2012-04-08 08:00:00,0.062130,0.000591,94925.312500,82.757599,0.865937,-1.103958,-1.502741,285.757568,105.190000,338.804444,155.262222,0.000007,0.101410
2012-04-08 09:00:00,0.111668,0.003022,94916.687500,72.626114,0.990659,-0.214149,-3.744123,287.898193,254.229167,348.160000,328.386667,0.000008,0.314615
2012-04-08 10:00:00,0.166832,0.009801,94855.437500,68.761856,1.000000,1.445682,-4.045055,289.173096,260.853333,368.524444,384.120000,0.000128,0.269103
2012-04-08 11:00:00,0.198212,0.006079,94713.125000,71.758682,1.000007,1.118828,-3.455932,289.516357,193.489948,378.775278,371.948611,0.000000,0.362821
2012-04-08 12:00:00,0.162056,0.000315,94610.812500,67.826340,0.967468,2.355145,-3.560808,290.776611,247.151163,384.830556,429.842500,0.000433,0.396923
2012-04-08 13:00:00,0.088875,0.002016,94519.000000,64.241989,0.924598,3.289752,-3.921552,291.097656,284.549722,385.878333,449.352778,0.000041,0.565577
2012-04-08 14:00:00,0.053741,0.011709,94443.875000,59.552475,0.988287,4.145017,-3.971236,291.564209,503.888056,362.886944,607.539167,0.000002,0.454295
2012-04-08 15:00:00,0.018475,0.010255,94390.250000,60.245941,0.955702,4.657135,-3.120922,290.988769,393.267500,360.945000,493.858889,0.000000,0.442949
2012-04-08 16:00:00,0.003376,0.018531,94381.000000,60.806717,0.904334,4.508517,-2.304725,290.092285,300.723889,322.500278,373.049167,0.000000,0.219936
2012-04-08 17:00:00,0.000610,0.027668,94414.187500,62.090500,0.929730,3.980539,-1.616467,288.810791,149.670278,305.389167,201.571111,0.000000,0.060321
2012-04-08 18:00:00,0.000534,0.031498,94473.562500,62.707062,0.974033,3.605611,-1.358619,287.314453,22.565000,310.907222,39.452778,0.000000,0.011731
2012-04-08 19:00:00,0.000214,0.017357,94557.312500,62.517914,0.888458,3.842374,-1.283726,286.062988,0.000000,298.634722,0.000000,0.000000,0.000000
2012-04-08 20:00:00,0.000336,0.000000,94604.625000,60.240280,0.005341,3.795238,-0.923980,284.928223,0.000000,285.033611,0.000000,0.000000,0.000000
2012-04-08 21:00:00,0.000732,0.000000,94635.625000,60.441422,0.009003,3.539143,-0.408913,283.720947,0.000000,261.931667,0.088889,0.000000,0.000000
2012-04-08 22:00:00,0.001465,0.000000,94646.250000,63.276031,0.015396,3.288638,-0.198368,282.943359,0.000000,260.330000,0.000000,0.000000,0.000000
2012-04-08 23:00:00,0.000129,0.000000,94620.312500,64.932755,0.000000,3.199251,-0.274559,282.459717,0.000000,259.594722,0.000000,0.000000,0.000000
2012-04-09 00:00:00,0.000000,0.000000,94585.875000,64.385101,0.000000,3.315902,-0.359243,282.197510,0.000000,258.400556,0.000000,0.000000,0.000000
2012-04-09 01:00:00,0.000000,0.000000,94550.875000,63.046875,0.000000,3.586882,-0.379914,281.985107,0.000000,256.464167,0.000000,0.000000,0.000000
2012-04-09 02:00:00,0.000000,0.000000,94510.875000,61.626587,0.000000,3.683227,-0.151686,281.714111,0.000000,254.337778,0.000000,0.000001,0.000000
2012-04-09 03:00:00,0.000000,0.000000,94466.437500,60.448822,0.000000,3.516405,0.083709,281.356690,0.000000,251.640000,0.000000,0.000000,0.000000
2012-04-09 04:00:00,0.000000,0.000000,94453.250000,61.044189,0.000000,3.231020,0.126544,281.037842,0.000000,251.511111,0.000000,0.000000,0.000000
